timestamp,imu_w,imu_x,imu_y,imu_z,pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6
2.547,0.580345,-0.658596,-0.211325,-0.429875,-0.155678,-0.00744,0.238698,-0.018889,0.338496,0.187134,1.855574,-0.484917,-0.473839,0.961273,-0.925018,1.629984
2.567,0.578061,-0.656012,-0.208974,-0.437977,-0.117317,-0.024318,0.219902,-0.00623,0.31548,0.205931,2.0439,-0.907898,-1.105286,0.221058,-1.167728,0.633968
2.587,0.575042,-0.654281,-0.208396,-0.444764,-0.069365,-0.04887,0.194583,-0.008531,0.28786,0.207082,2.327902,-1.405403,-1.539345,-0.214008,-1.493019,-0.091141
2.607,0.575429,-0.652969,-0.212801,-0.444104,-0.034457,-0.078407,0.170415,-0.023109,0.251801,0.197491,1.40238,-1.401375,-0.843441,-0.91394,-1.94017,-0.731655
2.627,0.578859,-0.651799,-0.221218,-0.437198,-0.016043,-0.112166,0.163126,-0.035,0.21459,0.178695,0.470818,-1.875717,-0.031723,-0.378166,-2.030807,-1.068024
2.647,0.582286,-0.650417,-0.227096,-0.431657,-0.015659,-0.158198,0.159674,-0.034234,0.169707,0.152609,-0.048843,-2.321857,-0.25127,0.269398,-2.114395,-1.507118
2.667,0.585119,-0.648082,-0.23056,-0.429497,-0.026018,-0.204616,0.148166,-0.035384,0.126743,0.118085,-0.62994,-2.598808,-0.709499,-0.193867,-2.430626,-1.839458
2.687,0.58757,-0.645542,-0.233971,-0.428128,-0.045965,-0.257939,0.125534,-0.045743,0.074572,0.090848,-1.152622,-2.585716,-1.211033,-0.606773,-2.57766,-1.039825
2.707,0.590903,-0.64276,-0.239411,-0.424707,-0.07512,-0.30704,0.097146,-0.064539,0.022401,0.080106,-1.41346,-2.621971,-1.534309,-1.132481,-2.714626,-0.265369
2.727,0.595621,-0.640348,-0.247324,-0.417158,-0.107343,-0.361898,0.056098,-0.087939,-0.026702,0.082024,-1.763927,-2.648159,-2.082169,-1.368137,-1.968369,0.268391
2.748,0.601693,-0.637917,-0.258971,-0.404921,-0.135346,-0.405245,0.016971,-0.119396,-0.051253,0.095451,-0.827328,-1.927078,-2.135548,-1.742779,-0.790066,1.018677
2.768,0.606759,-0.635986,-0.270612,-0.392599,-0.143018,-0.431714,-0.029446,-0.15392,-0.058925,0.106577,-0.20998,-0.775967,-2.27956,-1.900894,-0.018631,0.100204
2.788,0.610779,-0.634721,-0.285936,-0.377253,-0.13995,-0.436701,-0.066657,-0.188829,-0.054706,0.105042,0.270405,0.09819,-1.76997,-1.326847,0.445641,-0.163654
2.808,0.613185,-0.633933,-0.303714,-0.360403,-0.125756,-0.42903,-0.088522,-0.207242,-0.035909,0.091614,0.790066,0.568504,-0.630947,-0.62994,0.987457,-0.894806
2.828,0.614476,-0.633513,-0.31576,-0.348392,-0.117317,-0.412533,-0.090824,-0.209544,-0.011742,0.069365,0.163654,0.917969,0.196888,0.108261,1.493019,-1.400368
2.848,0.612787,-0.634069,-0.321219,-0.345349,-0.119619,-0.389134,-0.08085,-0.198419,0.026237,0.038294,-0.287525,1.399359,0.720577,0.812222,1.760906,-1.663219
2.869,0.610302,-0.635508,-0.321584,-0.346763,-0.134963,-0.356526,-0.063587,-0.175403,0.064598,0.004535,-0.827328,1.638041,0.976379,1.217075,1.969376,-1.911972
2.888,0.608297,-0.636968,-0.318058,-0.350836,-0.160282,-0.32085,-0.037118,-0.145864,0.102959,-0.027688,-1.113342,1.905928,1.415472,1.66221,2.042892,-1.067017
2.909,0.605745,-0.63877,-0.312049,-0.357312,-0.188285,-0.275584,-0.00336,-0.12093,0.151294,-0.037278,-1.512154,2.325888,1.862623,0.933075,2.315817,-0.136463
2.929,0.602633,-0.641013,-0.302797,-0.366401,-0.225879,-0.230317,0.032316,-0.113641,0.196944,-0.033443,-1.970383,2.513206,1.989517,0.041794,2.501122,0.418449
