time,tensor_0,tensor_1,tensor_2,tensor_3,tensor_4,tensor_5,tensor_6,tensor_7,tensor_8,tensor_9,tensor_10,tensor_11,tensor_12,tensor_13,tensor_14,tensor_15,tensor_16,tensor_17,tensor_18,tensor_19,tensor_20,tensor_21,tensor_22
13.36,0.6666975021362305,-0.4892682731151581,-0.5399300456047058,-0.15686482191085815,-0.0985841155052185,0.014338433742523193,0.10501646995544434,-0.0672147274017334,0.02539992332458496,-0.02995365858078003,0.4118196368217468,1.7753556966781616,2.1006226539611816,0.3645172715187073,0.806583821773529,0.9879370927810669,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
13.38,0.6745195388793945,-0.47323882579803467,-0.5450332164764404,-0.15494245290756226,-0.0788399875164032,0.031158626079559326,0.13226819038391113,-0.05216062068939209,0.034718453884124756,-0.014398902654647827,0.8237410187721252,0.9412782192230225,1.2021207809448242,0.730172336101532,0.36754110455513,0.7747495770454407,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
13.4,0.6862808465957642,-0.45550355315208435,-0.5474656224250793,-0.14770394563674927,-0.05197224020957947,0.03579676151275635,0.14273107051849365,-0.04797470569610596,0.04131031036376953,0.027489900588989258,1.0194449424743652,0.4418761432170868,0.34567177295684814,0.0005369484424591064,0.6125975251197815,2.3305797576904297,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
13.42,0.6984158158302307,-0.43744638562202454,-0.5492401719093323,-0.13853153586387634,-0.02044212818145752,0.030425965785980225,0.136305570602417,-0.041887521743774414,0.048999786376953125,0.06039416790008545,1.2739404439926147,0.6012730598449707,-0.6098281145095825,0.013317346572875977,0.7279109954833984,0.3670765161514282,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
13.44,0.7048328518867493,-0.43245139718055725,-0.547562837600708,-0.12795031070709229,-0.006277859210968018,0.02307724952697754,0.12343859672546387,-0.02279794216156006,0.05177074670791626,0.06078213453292847,0.7272881865501404,-0.49755996465682983,-0.5764385461807251,0.9528830647468567,0.08305913954973221,0.02112479880452156,-1.0,-1.0,-1.0,0.9999998807907104,-1.0,-1.0,1.0
13.46,0.7087202072143555,-0.42920029163360596,-0.5474674105644226,-0.1173972338438034,-0.0037668943405151367,0.003888845443725586,0.1059260368347168,-0.015601158142089844,0.04236823320388794,0.049865782260894775,0.20554602146148682,-1.0986613035202026,-0.9143868088722229,0.24881713092327118,-0.4408538043498993,-0.4999171495437622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.48,0.709222674369812,-0.4277459681034088,-0.549785315990448,-0.10850174725055695,-0.012582242488861084,-0.02253437042236328,0.08078205585479736,-0.02066206932067871,0.023181140422821045,0.02958005666732788,-0.5781744718551636,-1.2435903549194336,-1.3604823350906372,-0.25942710041999817,-0.9011654853820801,-0.9225610494613647,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.5,0.7072572708129883,-0.4314076900482178,-0.549564778804779,-0.10794941335916519,-0.030110925436019897,-0.05354321002960205,0.0522686243057251,-0.03433418273925781,-0.004177391529083252,0.0015777945518493652,-0.9765359163284302,-1.4934592247009277,-1.3475656509399414,-0.5920735597610474,-1.2667657136917114,-1.272263765335083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.52,0.7022756934165955,-0.43711674213409424,-0.5477630496025085,-0.12527333199977875,-0.05637189745903015,-0.09429788589477539,0.017130613327026367,-0.057488083839416504,-0.03774386644363403,-0.03268447518348694,-1.2927480936050415,-1.9744807481765747,-1.8709285259246826,-1.1797298192977905,-1.5291186571121216,-1.5600043535232544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
13.54,0.6945842504501343,-0.4458031952381134,-0.5448883175849915,-0.14801666140556335,-0.07478775084018707,-0.11413455009460449,-0.007676839828491211,-0.09097397327423096,-0.05363208055496216,-0.04947859048843384,-1.05642569065094,-0.9148764610290527,-1.3653734922409058,-1.6050537824630737,-0.7232474088668823,-0.7617829442024231,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
13.56,0.6847469806671143,-0.4556204378604889,-0.5439442992210388,-0.1663014143705368,-0.08685888350009918,-0.12076479196548462,-0.026273250579833984,-0.11280953884124756,-0.054409921169281006,-0.051929980516433716,-0.405437171459198,-0.3342491686344147,-0.7599443793296814,-0.9011979103088379,-0.05925217643380165,-0.10759138315916061,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.58,0.674511730670929,-0.4675273895263672,-0.5439498424530029,-0.17484444379806519,-0.086631178855896,-0.11338722705841064,-0.030132770538330078,-0.11860644817352295,-0.04395979642868042,-0.04259127378463745,-0.03450547158718109,0.3604885935783386,-0.09198379516601562,-0.16916300356388092,0.4669199287891388,0.4290273189544678,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.6,0.6699773073196411,-0.4788561761379242,-0.5402939915657043,-0.17294330894947052,-0.06622776389122009,-0.10320675373077393,-0.02097153663635254,-0.11214911937713623,-0.042854905128479004,-0.0673341155052185,1.2701815366744995,0.5464370250701904,0.46429744362831116,0.4576212167739868,-0.0031336843967437744,-1.3091797828674316,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
13.62,0.6677295565605164,-0.48632892966270447,-0.535722017288208,-0.1749945729970932,-0.053788214921951294,-0.08467251062393188,-0.002514362335205078,-0.09469830989837646,-0.04447120428085327,-0.10202488303184509,0.6774835586547852,0.9148078560829163,0.8128001689910889,0.9714186191558838,-0.0700802206993103,-1.4564847946166992,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
13.64,0.6680434942245483,-0.48748353123664856,-0.534398078918457,-0.17463211715221405,-0.05461791157722473,-0.05710381269454956,0.021574854850769043,-0.07192492485046387,-0.04103165864944458,-0.11747455596923828,-0.21621128916740417,1.487040400505066,1.0583070516586304,1.3520814180374146,0.9771216511726379,0.15235057473182678,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
13.66,0.6692867875099182,-0.4830452501773834,-0.5397406816482544,-0.16553659737110138,-0.06808921694755554,-0.020850300788879395,0.05526423454284668,-0.05991816520690918,-0.02223491668701172,-0.09182873368263245,-0.5649598836898804,1.5900990962982178,1.5526267290115356,0.5729126930236816,0.9957847595214844,1.3541193008422852,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
13.68,0.6717942357063293,-0.4740033447742462,-0.5490894913673401,-0.1500459611415863,-0.0664733350276947,0.01583009958267212,0.09626388549804688,-0.056936025619506836,-0.008155643939971924,-0.05064821243286133,-0.10800012946128845,1.9590661525726318,1.7826131582260132,0.7822132110595703,1.023484706878662,0.986286997795105,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0
13.7,0.676194429397583,-0.4608973264694214,-0.5570398569107056,-0.14156676828861237,-0.05424651503562927,0.035418152809143066,0.12379920482635498,-0.0364689826965332,0.0091325044631958,-0.03672754764556885,0.48855099081993103,1.0233969688415527,1.3304256200790405,0.7759727835655212,0.9564424753189087,0.9853463172912598,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
13.72,0.683110773563385,-0.4474383294582367,-0.5627412796020508,-0.1283772736787796,-0.0327775776386261,0.03992784023284912,0.13717901706695557,-0.028644204139709473,0.028161048889160156,-0.005208820104598999,0.8848122358322144,0.4048522710800171,0.4931521713733673,0.15245695412158966,1.1862373352050781,1.6236265897750854,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
